"","lat","lon","id","pressure_24hr","temp7","precip7","winddir7","windspeed7","winddir7_full","date"
"44",23.4515,-99.4733,2535,5.60000000000002,69.2285714285714,0.751,113.628571428571,11.4571428571429,104.971428571429,2013-10-22
"45",23.4878,-99.5824,2557,1.89999999999998,72.8285714285714,1.39,80.1571428571429,14.5142857142857,151.1,2015-10-26
"46",23.579,-99.1574,2486,0.100000000000023,72.2714285714286,0.423,45.4428571428571,11.1571428571429,187.5,2015-11-02
"47",23.6667,-100.1667,2665,NA,62.2,0.734,77.6714285714286,9.72857142857143,102.328571428571,2013-10-24
"48",23.7,-100.2,2669,NA,68.3,1.264,88.2714285714286,10.2428571428571,141.128571428571,2019-10-24
"49",23.7,-99.1,2483,2.20000000000005,69.4285714285714,0,57.8285714285714,12.7857142857143,186.542857142857,2018-11-04
"50",23.7333,-99.1333,2484,1.10000000000002,71.2142857142857,0.04,35.3571428571429,11.8714285714286,144.642857142857,2012-11-07
"51",23.7333,-99.1333,2485,6.5,73.2714285714286,1.949,79.4285714285714,14.0714285714286,151.828571428571,2015-10-25
"52",23.7338,-99.1757,2489,6.5,73.2714285714286,1.949,79.4285714285714,14.0714285714286,151.828571428571,2015-10-25
"53",23.7534,-99.1847,2490,-3,70.6285714285714,1.426,87.4428571428571,13.9428571428571,200.014285714286,2015-10-27
"54",23.8,-99.2,2492,-3.60000000000002,68.1142857142857,1.532,114.671428571429,13.4571428571429,132.3,2017-10-27
"55",23.8,-99.2,2496,2.89999999999998,69.1,0.064,75.1142857142857,10.9714285714286,252.885714285714,2022-11-02
"56",24.1,-99.9,2630,-2.5,60.4,0.004,41.2571428571429,9.97142857142857,146.942857142857,2022-11-03
"57",24.1,-99.8,2597,-4.29999999999995,63.6142857142857,1.497,96.7142857142857,9.78571428571429,113.571428571429,2017-10-27
"58",24.3,-100.2,2668,NA,61.1,0.952,54.6285714285714,8.67142857142857,156.485714285714,2018-10-31
"59",24.3167,-101.0667,2937,NA,NA,0,NA,NA,NA,2009-10-17
"60",24.6,-100.3,2689,NA,58.8285714285714,0.295,92.3,10.6428571428571,87.7,2016-10-31
"61",24.6333,-101.55,2980,NA,60.5428571428571,0,57.7571428571429,12.0714285714286,122.242857142857,2010-10-16
"62",24.7,-100.3,2688,NA,58.8285714285714,0.295,92.3,10.6428571428571,87.7,2016-10-31
"63",24.8,-100.1,2654,NA,60.8857142857143,0.572,52.9142857142857,9.65714285714286,138.114285714286,2018-10-29
"64",24.818,-100.093,2649,NA,NA,0,NA,NA,NA,2007-10-18
"65",24.8333,-100.0667,2645,NA,NA,0,NA,NA,NA,2009-10-25
"66",24.85,-99.5667,2548,NA,66.3428571428571,0.549,136.014285714286,10.9142857142857,192.071428571429,2013-10-23
"67",24.85,-99.5667,2549,NA,63.4285714285714,1.087,90.3,14.6714285714286,228.814285714286,2014-11-08
"68",24.9697,-100.5608,2815,1.10000000000002,76.5285714285714,0,145.771428571429,10.4857142857143,278.371428571429,2007-10-20
"69",25,-100.1,2650,NA,61.7285714285714,0.388,78.1428571428571,11.5,122.114285714286,2017-10-25
"70",25,-100.1,2658,NA,67.4857142857143,0.044,56.8,11.8,132.942857142857,2020-10-26
"71",25.1,-100,2638,-0.600000000000023,66.3285714285714,0.3,104.142857142857,14.0142857142857,154.685714285714,2017-10-27
"72",25.2,-99.8,2596,-0.600000000000023,66.3142857142857,0.3,104.171428571429,13.9857142857143,154.685714285714,2017-10-27
"73",25.3,-102.8,3083,-0.600000000000023,73.9714285714286,0,98.3,13.2571428571429,81.7,2020-10-17
"74",25.3,-101,2900,1.10000000000002,76.5285714285714,0,145.771428571429,10.4857142857143,278.371428571429,2007-10-20
"75",25.3,-101,2922,2.39999999999998,69.1142857142857,0.303,60.3857142857143,10.5571428571429,122.9,2019-10-21
"76",25.4,-102.5,3074,NA,73.4285714285714,0,116.857142857143,12.2428571428571,63.1428571428571,2020-10-16
"77",25.4,-101,2912,-0.900000000000091,66.6142857142857,0.047,146.7,15.8428571428571,33.3,2016-10-23
"78",25.4,-101,2915,-2,61.2714285714286,0.068,144.457142857143,14.4285714285714,35.5428571428571,2017-10-17
"79",25.4,-101,2926,3.80000000000007,69.5857142857143,0,148.985714285714,12.3285714285714,82.1571428571429,2020-10-16
"80",25.4,-101,2931,1.29999999999995,61.8428571428571,0,138.885714285714,10.4428571428571,91.7428571428571,2023-10-19
"81",25.42,-101,2896,NA,72.0285714285714,1.371,163.642857142857,10.3,66.9,2003-10-15
"82",25.42,-101,2897,-1,68.8428571428571,0.031,119.442857142857,9,116.757142857143,2004-10-16
"83",25.42,-101,2898,-3.89999999999998,66.8,0.04,147.485714285714,11.1428571428571,99.9714285714286,2006-10-24
"84",25.42,-101,2899,5.39999999999998,77.0571428571429,0,143.171428571429,11.1142857142857,233,2007-10-19
"85",25.42,-101,2901,0.200000000000045,68.0571428571428,0.378,166,11.6714285714286,210.942857142857,2008-10-18
"86",25.42,-101,2902,2.89999999999998,71.1857142857143,0.15,163.128571428571,15.8857142857143,16.8714285714286,2009-10-16
"87",25.42,-101,2903,-4.29999999999995,66,0,152.914285714286,16.3714285714286,27.0857142857143,2010-10-15
"88",25.42,-101,2904,1.89999999999998,68.9285714285714,0,150.528571428571,16.1714285714286,72.9285714285714,2011-10-18
"89",25.42,-101,2905,-2.70000000000005,62.7857142857143,0,127.642857142857,16.5,52.3571428571429,2012-10-30
"90",25.42,-101,2906,1.29999999999995,62.7857142857143,0.406,127.442857142857,13.3,58.7285714285714,2013-10-23
"91",25.42,-101,2907,-2,61.3857142857143,0.052,120.357142857143,16.8428571428571,59.6428571428571,2014-11-04
"92",25.42,-101,2908,-1.70000000000005,65.3,0.012,154.5,17.8142857142857,25.5,2015-10-21
"93",25.4333,-100.1333,2660,6.19999999999993,65.8285714285714,0.421,136.228571428571,12.8285714285714,181.914285714286,2013-10-22
"94",25.4333,-100.1333,2661,5.60000000000002,71.5428571428571,0.201,84.1142857142857,14.8428571428571,178.371428571429,2015-10-25
"95",25.4623,-100.6066,2829,1.39999999999998,67.9714285714286,0.254,105.4,11.8,262.6,2015-10-31
"96",25.4643,-100.864,2869,6.10000000000002,65.1857142857143,1.682,160.385714285714,15.1142857142857,110.842857142857,2015-10-25
"97",25.4667,-100.85,2866,-5.5,69.2285714285714,0.137,158.057142857143,17.2,21.9428571428571,2009-10-19
"98",25.5,-100.9,2876,-3.90000000000009,62.8142857142857,0.085,157.014285714286,14.3857142857143,74.0428571428571,2017-10-18
"99",25.5,-100.9,2884,5.79999999999995,67.4428571428572,0.011,88.4857142857143,13.7285714285714,138.542857142857,2022-10-29
"100",25.5742,-100.1464,2663,-0.100000000000023,77.9,0.406,89,12.6714285714286,143.714285714286,2012-10-18
"101",25.5742,-100.1464,2664,1.5,70.9714285714286,0.008,76.2857142857143,10.4571428571429,200.685714285714,2013-11-01
"102",25.5843,-99.2091,2499,NA,74.7,0.439,71.2714285714286,11.9571428571429,159.014285714286,2015-11-02
"103",25.6,-101,2911,-1.79999999999995,67.2857142857143,0.047,141.742857142857,15.7857142857143,38.2571428571429,2016-10-22
"104",25.6,-100.5,2785,-1.30000000000007,67.6,0.016,92.9,13.5714285714286,132.557142857143,2019-10-28
"105",25.6,-100.4,2740,-4.30000000000007,72.9428571428572,0,92.1714285714286,13.5,87.8285714285714,2020-10-25
"106",25.6,-100.3,2699,8.19999999999993,75.9428571428572,0,100.414285714286,12.6857142857143,161.385714285714,2020-10-16
"107",25.6,-100.3,2703,-2.89999999999998,67.3285714285714,0.027,94.8571428571429,9.82857142857143,159.914285714286,2022-10-24
"108",25.6,-100.1,2655,4.89999999999998,68.6,0.076,76.2428571428571,11.2285714285714,103.757142857143,2018-11-01
"109",25.6,-100.1,2657,3.69999999999993,74.1,0,80.5142857142857,12.3428571428571,99.4857142857143,2020-10-24
"110",25.65,-100.0833,2646,6.10000000000002,65.8142857142857,0.423,135.528571428571,12.8285714285714,180.814285714286,2013-10-22
"111",25.65,-100.0833,2647,-3.39999999999998,61.9714285714286,3.947,114.528571428571,14.5142857142857,242.842857142857,2014-11-08
"112",25.65,-100.0833,2648,-1.39999999999998,72.0714285714286,0.169,63.6571428571429,13.9142857142857,116.342857142857,2015-10-23
"113",25.6667,-100.3,2684,3.10000000000002,74.0142857142857,0,82.2,14.0285714285714,149.914285714286,2011-10-18
"114",25.6667,-100.3,2685,1.39999999999998,71.4714285714286,0.862,84.0142857142857,13.7857142857143,135.871428571429,2015-10-24
"115",25.67,-100.32,2710,6.69999999999993,78.6714285714286,0,124.271428571429,10.9142857142857,149.471428571429,2007-10-19
"116",25.67,-100.32,2711,0.600000000000023,71.2,0,90.6428571428571,15.2714285714286,89.3571428571429,2010-10-23
"117",25.67,-100.32,2712,3,72.8142857142857,0,83.4857142857143,14,142.085714285714,2011-10-18
"118",25.6833,-100.45,2760,-2.89999999999998,70.6,0.056,82.3714285714286,15.4571428571429,97.6285714285714,2015-10-22
"119",25.7,-100.5,2768,-0.299999999999955,70.7428571428571,0.163,100.585714285714,14.3428571428571,169.042857142857,2016-10-23
"120",25.7,-100.5,2769,-3.39999999999998,67.5571428571428,0.059,109.914285714286,13.2857142857143,166.228571428571,2017-10-18
"121",25.7,-100.5,2776,-4.29999999999995,59.6142857142857,0.68,148.728571428571,12.6714285714286,217.414285714286,2018-10-24
"122",25.7,-100.5,2783,3.39999999999998,71.1142857142857,0.021,111.528571428571,15.8285714285714,162.071428571429,2019-10-16
"123",25.7,-100.5,2786,8,74.8571428571429,0,96.1571428571429,12.3142857142857,154.957142857143,2020-10-16
"124",25.7,-100.5,2789,0.600000000000023,69.1714285714286,0.058,102.857142857143,10.0428571428571,77.1428571428571,2023-10-20
"125",25.7,-100.4,2733,2,62.0428571428571,0.62,117.628571428571,12.6714285714286,157.857142857143,2018-10-27
"126",25.7,-100.4,2744,-2.89999999999998,67.5,0.028,110.314285714286,9.58571428571429,168.514285714286,2022-10-24
"127",25.7,-100.3,2691,6.20000000000005,69.1571428571429,0.303,125.742857142857,14.9,193.142857142857,2017-10-16
"128",25.7,-100.1,2651,-11.2,69.6857142857143,0.103,99.5428571428571,12.0857142857143,126.685714285714,2017-10-26
"129",25.7069,-100.413,2748,-1.39999999999998,69.6571428571429,0.912,107.371428571429,14.7571428571429,206.314285714286,2015-10-26
"130",25.8,-100.4,2725,-1,60.8,3.617,124.642857142857,9.8,213.042857142857,2016-11-15
"131",25.8,-100.4,2726,-2.50000000000011,67.4571428571429,0.26,111.942857142857,13.7285714285714,162.085714285714,2017-10-17
"132",25.8,-100.4,2732,-1.40000000000009,59.1,0.601,165.228571428571,13.8,245.628571428571,2018-10-23
"133",25.8,-100.4,2735,-2.20000000000005,73.1714285714286,0.006,99.4142857142857,13.0428571428571,126.985714285714,2019-10-19
"134",25.8,-100.4,2739,8.09999999999991,75.6428571428571,0,93.3571428571429,12.6142857142857,158.728571428571,2020-10-16
"135",25.8,-100.3,2704,5.89999999999998,71.1285714285714,0.001,107.785714285714,12.3714285714286,154.071428571429,2022-10-29
"136",25.8167,-100.0167,2643,-2.09999999999991,70.4571428571429,0.024,64.1857142857143,13.9571428571429,115.814285714286,2010-10-22
"137",26,-100.5,2777,2.5,62.3428571428571,0.569,119.142857142857,12.9428571428571,157.685714285714,2018-10-27
"138",26.05,-100.58,2816,0.699999999999932,74.2,0.036,99.2714285714286,16.2285714285714,195.985714285714,2008-10-18
"139",26.1,-100.8,2855,1.19999999999993,72.0142857142857,0,59.5,12.8857142857143,120.5,2016-11-02
"140",26.1033,-97.1644,2069,5.80000000000007,68.8857142857143,0.003,136.342857142857,19.6285714285714,170.714285714286,2007-10-27
"141",26.133,-97.65,2194,-4.20000000000005,74.3,0.039,96.0285714285714,19.9285714285714,210.114285714286,2007-10-24
"142",26.3482,-98.1465,2299,-4.29999999999995,74.8714285714286,0.024,94.5857142857143,18.6428571428571,216.985714285714,2007-10-24
"143",26.4,-101,2918,-0.200000000000045,57.1142857142857,2.855,131.585714285714,15.0571428571429,48.4142857142857,2018-10-23
"144",26.5,-100.2,2667,5.30000000000007,70.1714285714286,0.347,120.814285714286,15.1857142857143,244.3,2017-10-16
"145",26.6,-99.1,2480,-1.99999999999989,73.2285714285714,0.524,103.057142857143,8.71428571428572,204.714285714286,2017-10-17
"146",26.8,-101.5,2972,-1.60000000000002,84.1428571428571,0,100.428571428571,11.9571428571429,108.942857142857,2007-10-20
"147",26.91,-101.42,2965,2.99999999999989,69.0142857142857,0.161,73.7142857142857,12.5142857142857,110.942857142857,2014-11-01
"148",26.925,-98.8836,2447,-0.099999999999909,67.2142857142857,0,100.4,18.2428571428571,237.057142857143,2007-10-26
"149",26.95,-102.08,3030,-1.79999999999995,78.7428571428571,0.039,136.685714285714,11.3571428571429,43.3142857142857,2009-10-18
"150",26.9833,-102.05,3027,3.90000000000009,67.2857142857143,0,85.2,10.8571428571429,94.8,2010-10-20
"151",26.9833,-102.05,3028,-0.100000000000023,74.5857142857143,0.012,112.885714285714,16.5428571428571,67.1142857142857,2011-10-04
"152",26.9861,-102.0664,3029,-1.89999999999998,69.8428571428571,0,72.9428571428571,10.7142857142857,164.342857142857,2014-10-17
"153",27,-102.1,3041,-5.10000000000002,73.8857142857143,0,87.2285714285714,12.8857142857143,92.7714285714286,2020-10-17
"154",27,-102.1,3044,-0.299999999999955,70.3428571428571,1.083,78.4428571428571,12.7857142857143,106.957142857143,2023-10-19
"155",27.0036,-101.7247,2994,-2.60000000000002,69.6285714285714,1.012,90.6428571428571,11.1714285714286,104.3,2015-10-28
"156",27.0177,-102.0861,3035,-0.100000000000023,75.6857142857143,0.02,108.428571428571,11.9,103.257142857143,2015-10-15
"157",27.0201,-102.0884,3036,-3.79999999999995,72.4428571428571,0,89.6142857142857,16.3428571428571,90.3857142857143,2015-10-20
"158",27.0333,-101.7667,2997,3.90000000000009,67.2857142857143,0,85.2,10.8571428571429,94.8,2010-10-20
"159",27.0625,-101.5467,2979,1.29999999999995,75.5714285714286,0.008,99.2714285714286,15.1285714285714,113.1,2015-10-18
"160",27.3077,-102.3957,3066,NA,71.1,0.072,102.5,11.6285714285714,112.442857142857,2015-10-15
"161",27.319,-97.8836,2245,3.39999999999998,71.2285714285714,0.005,66.6857142857143,17.5428571428571,161.171428571429,2011-10-29
"162",27.471,-97.7111,2213,-2.40000000000009,69.5142857142857,0.053,116.6,18.5571428571429,234.228571428571,2007-10-25
"163",27.5,-99.5,2537,-2.09999999999991,74,0.21,120.557142857143,11.2857142857143,147.7,2017-10-17
"164",27.7,-100.9,2879,NA,72.2285714285714,0.753,119.585714285714,11.2285714285714,110.985714285714,2019-10-17
"165",27.7833,-101.1333,2946,NA,73.5428571428571,0.144,62.5428571428571,10.2857142857143,117.457142857143,2014-10-28
"166",27.8,-101.5,2974,NA,70.7,0.216,125.671428571429,14,54.3285714285714,2017-10-16
"167",27.8,-101.1,2942,2.20000000000005,71.8714285714286,0.974,96.8571428571429,11.7571428571429,83.1428571428571,2023-10-16
"168",27.8,-101,2927,NA,78.1142857142857,0,93.0428571428571,13.2714285714286,86.9571428571429,2020-10-21
"169",27.86,-101.12,2944,NA,66.9857142857143,0,120.742857142857,11.9714285714286,108.942857142857,2013-10-23
"170",27.86,-101.12,2945,NA,79.1285714285714,0.783,104.785714285714,10.8285714285714,115.614285714286,2015-10-13
"171",27.9,-101.5,2973,NA,73.3,0.212,121.557142857143,14.0714285714286,101.557142857143,2017-10-15
"172",27.9,-101.1,2941,9.19999999999993,70.6714285714286,0,74.2571428571429,12.1714285714286,124.542857142857,2022-10-25
"173",27.9429,-97.2922,2095,4.79999999999995,78.6428571428571,0.394,64.0142857142857,18.5571428571429,162.185714285714,2007-10-22
"174",27.9429,-97.2922,2096,7.60000000000002,75.7428571428571,0.171,113.714285714286,15.8571428571429,156.971428571429,2011-10-19
"175",28,-101.7,2991,NA,74.3142857142857,0,81.6428571428571,11.7857142857143,167.471428571429,2020-10-12
"176",28.0661,-97.7524,2220,2.69999999999993,73.7857142857143,0.008,66.5428571428571,12.9428571428571,164.971428571429,2010-10-14
"177",28.2333,-97.0189,2047,0.800000000000068,76.4857142857143,0.267,95.7428571428571,14.6571428571429,131.942857142857,2011-10-18
"178",28.3097,-99.4985,2536,-2.20000000000005,74.1714285714286,0,49.9142857142857,12.8285714285714,130.085714285714,2010-10-22
"179",28.318,-101.609,2986,NA,71.9857142857143,0.016,80.8428571428571,13.4857142857143,133.957142857143,2015-10-18
"180",28.34,-101.62,2987,NA,71.9857142857143,0.016,80.8428571428571,13.4857142857143,133.957142857143,2015-10-18
"181",28.461,-101.727,2995,NA,71.9857142857143,0.016,80.8428571428571,13.4857142857143,133.957142857143,2015-10-18
"182",28.4833,-100.9167,2886,1.79999999999995,74.1857142857143,0,48.0285714285714,12.0571428571429,131.971428571429,2010-10-24
"183",28.4918,-100.9195,2887,-6.70000000000005,66.4571428571429,0.048,87.2571428571429,12.1428571428571,92.7428571428571,2012-10-30
"184",28.4918,-100.9195,2888,-1.20000000000005,64.9857142857143,0,114.385714285714,12.7571428571429,164.842857142857,2013-10-23
"185",28.5,-100.9,2880,-6.80000000000007,70.9142857142857,0.433,93.9285714285714,9.28571428571428,177.5,2019-10-18
"186",28.5,-97.8,2225,-10.3,71.0142857142857,0,90.8428571428571,13.8142857142857,133.471428571429,2017-10-26
"187",28.5128,-100.5273,2802,-5.89999999999998,77.1428571428571,0.488,96.1,8.22857142857143,202.471428571429,2005-10-09
"188",28.5128,-100.5273,2803,6.19999999999993,70,4.556,98.2571428571429,12.9571428571429,172.028571428571,2013-10-19
"189",28.5128,-100.5273,2804,1,71.1571428571429,0.402,74.9857142857143,12.1142857142857,191.442857142857,2014-10-19
"190",28.5128,-100.5273,2805,4.30000000000007,78.8285714285714,9.879,101.557142857143,9.74285714285714,126.128571428571,2015-10-13
"191",28.5239,-98.1822,2304,-2.89999999999998,72.8428571428571,2.472,103.657142857143,17.2857142857143,194.771428571429,2015-10-27
"192",28.5289,-96.6789,1971,1.10000000000002,66.1,0.318,113.214285714286,18.1428571428571,237.357142857143,2007-10-26
"193",28.5289,-96.6789,1972,0.299999999999955,64.9,0.241,104.014285714286,13.9714285714286,202.557142857143,2009-11-02
"194",28.5289,-96.6789,1973,3.39999999999986,68.9428571428571,0.003,56.9428571428571,15.9714285714286,172.685714285714,2011-10-29
"195",28.5289,-96.6789,1974,0.799999999999955,69.2,0.167,94.1142857142857,15.5142857142857,136.942857142857,2012-10-28
"196",28.5289,-96.6789,1975,3.60000000000002,67.3714285714286,0.387,120.6,16,59.4,2015-11-13
"197",28.53,-96.68,1976,4.19999999999993,63.2285714285714,0.137,92.3714285714286,17.2714285714286,271.142857142857,2010-11-05
"198",28.583,-100.2559,2678,NA,80.7333333333333,0.028,106.166666666667,7.57142857142857,153.7,2006-10-16
"199",28.583,-100.2559,2679,2.59999999999991,81.6142857142857,0,101.428571428571,12.8142857142857,167.685714285714,2007-10-18
"200",28.583,-100.2559,2680,-0.699999999999932,76.1,0,104.6,12.3285714285714,234,2008-10-20
"201",28.583,-100.2559,2681,7.59999999999991,73,0.016,62.0714285714286,10.9714285714286,117.928571428571,2010-10-13
"202",28.59,-96.75,2000,-3.70000000000005,71.5571428571428,0.325,90.4571428571429,18.5142857142857,219.485714285714,2007-10-24
"203",28.6,-100.5,2784,-2,70.5,1.85,112.885714285714,11.5285714285714,156.371428571429,2019-10-17
"204",28.6,-96.2,1898,4.19999999999993,53.3714285714286,0.704,115.828571428571,14.2857142857143,108.257142857143,2018-11-20
"205",28.6,-96,1871,-0.5,61.1285714285714,1.251,121.814285714286,16.2285714285714,155.357142857143,2019-11-02
"206",28.6,-96,1879,6.39999999999998,75.0714285714286,0.104,81.7428571428571,14.9285714285714,99.8285714285714,2022-10-18
"207",28.7,-100.523,2799,0.100000000000023,71.7285714285714,0.282,65.6857142857143,10,114.314285714286,2014-10-21
"208",28.7,-100.523,2800,2.39999999999998,77.7571428571429,0,87.7,9.62857142857143,138.928571428571,2015-10-17
"209",28.7,-100.5,2767,5.79999999999995,78.3142857142857,0.027,66.0428571428571,12.0714285714286,113.957142857143,2016-10-20
"210",28.7,-100.5,2770,6.10000000000014,69.6428571428571,0,85.0142857142857,11.5857142857143,94.9857142857143,2017-10-24
"211",28.7,-100.5,2775,-0.399999999999977,55.0142857142857,1.236,128.257142857143,16.1857142857143,291.685714285714,2018-10-20
"212",28.7,-100.5,2782,-2.29999999999995,75.1,0.259,90.3714285714286,12.2285714285714,136.914285714286,2019-10-15
"213",28.7071,-96.095,1887,1.5,64.5,0.186,119.5,19.4857142857143,233.757142857143,2007-10-26
"214",28.7217,-100.5,2764,2.20000000000005,78.1142857142857,0.39,67.7571428571429,13.8285714285714,112.242857142857,2012-10-15
"215",28.7262,-102.4669,3073,NA,66.9571428571429,0.024,74.1142857142857,15.0857142857143,105.885714285714,2015-10-19
"216",28.8,-95.7,1821,1.20000000000005,53.3857142857143,0.67,111.985714285714,10.8142857142857,83.7285714285714,2018-11-21
"217",28.8024,-95.8961,1841,8.10000000000002,67.7,1.833,85.6,16.6571428571429,182.2,2009-10-30
"218",28.8024,-95.8961,1842,9.10000000000002,72.1857142857143,0.149,44.5714285714286,15.2857142857143,186.857142857143,2011-10-28
"219",28.8989,-97.1939,2080,-3.70000000000005,69.5285714285714,0.338,91.9142857142857,17.8,221.457142857143,2007-10-24
"220",28.9,-100.7,2846,-7.10000000000002,70.6714285714286,0.816,87.6571428571429,8.64285714285714,135.685714285714,2019-10-18
"221",28.905,-95.345,1755,3.09999999999991,59.2857142857143,0.251,152.985714285714,16.1428571428571,237.3,2007-10-28
"222",28.9331,-95.3081,1752,3,59.3571428571429,0.252,152.9,16.1714285714286,237.242857142857,2007-10-28
"223",28.95,-100.588,2818,-0.399999999999977,77.2142857142857,0,65.7428571428571,13.4,114.257142857143,2012-10-24
"224",28.9581,-100.392,2723,-6.10000000000002,74.2142857142857,0,79.7,10.6428571428571,100.3,2011-10-17
"225",28.9581,-100.392,2724,0.599999999999909,72.8142857142857,0.274,80.2285714285714,9.68571428571429,99.7714285714286,2014-10-24
"226",28.9633,-95.5787,1806,-1.70000000000005,64.0142857142857,0.439,113.328571428571,17.2142857142857,227.471428571429,2007-10-25
"227",28.9691,-102.8055,3089,NA,71.9142857142857,0,66.5,13.9,113.5,2015-10-19
